id,arquivo,tipo,txtorigem,txttranslate,datahoracarga,datahoratranslate
579,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
580,2018-Tripathi et al,###,1 5 1 0,,09/05/2019 23:21:50,
581,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
582,2018-Tripathi et al,###,5 2 1 0,,09/05/2019 23:21:50,
583,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
584,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
585,2018-Tripathi et al,###,9 4 1 0,,09/05/2019 23:21:50,
586,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
587,2018-Tripathi et al,###,7 7 1 0,,09/05/2019 23:21:50,
588,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
589,2018-Tripathi et al,###,8 5 1 0,,09/05/2019 23:21:50,
590,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
591,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
592,2018-Tripathi et al,###,g S,,09/05/2019 23:21:50,
593,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
594,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
595,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
596,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
597,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
598,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
599,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
600,2018-Tripathi et al,###,),,09/05/2019 23:21:50,
601,2018-Tripathi et al,###,2 8 1 0,,09/05/2019 23:21:50,
602,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
603,2018-Tripathi et al,###,8 6 2 0,,09/05/2019 23:21:50,
604,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
605,2018-Tripathi et al,###,1 1 0 0,,09/05/2019 23:21:50,
606,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
607,2018-Tripathi et al,###,6 8 1 0,,09/05/2019 23:21:50,
608,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
609,2018-Tripathi et al,###,7 1 1 0,,09/05/2019 23:21:50,
610,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
611,2018-Tripathi et al,###,2 6 1 0,,09/05/2019 23:21:50,
612,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
613,2018-Tripathi et al,###,7 1 0 0,,09/05/2019 23:21:50,
614,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
615,2018-Tripathi et al,###,∗,,09/05/2019 23:21:50,
616,2018-Tripathi et al,###,o C,,09/05/2019 23:21:50,
617,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
618,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
619,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
620,2018-Tripathi et al,###,n a c ﬁ n g i s s i,,09/05/2019 23:21:50,
621,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
622,2018-Tripathi et al,###,t a t,,09/05/2019 23:21:50,
623,2018-Tripathi et al,###,t,,09/05/2019 23:21:50,
624,2018-Tripathi et al,###,5 0 0 e h,,09/05/2019 23:21:50,
625,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
626,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
627,2018-Tripathi et al,###,e v e,,09/05/2019 23:21:50,
628,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
629,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
630,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
631,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
632,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
633,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
634,2018-Tripathi et al,###,. ),,09/05/2019 23:21:50,
635,2018-Tripathi et al,###,∗ ∗,,09/05/2019 23:21:50,
636,2018-Tripathi et al,###,o C,,09/05/2019 23:21:50,
637,2018-Tripathi et al,###,i t a e r r,,09/05/2019 23:21:50,
638,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
639,2018-Tripathi et al,###,n o,,09/05/2019 23:21:50,
640,2018-Tripathi et al,###,n a c ﬁ n g i s s i,,09/05/2019 23:21:50,
641,2018-Tripathi et al,###,i,,09/05/2019 23:21:50,
642,2018-Tripathi et al,###,t a t,,09/05/2019 23:21:50,
643,2018-Tripathi et al,###,t,,09/05/2019 23:21:50,
644,2018-Tripathi et al,###,1 0 0 e h,,09/05/2019 23:21:50,
645,2018-Tripathi et al,###,.,,09/05/2019 23:21:50,
646,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
647,2018-Tripathi et al,###,e v e,,09/05/2019 23:21:50,
648,2018-Tripathi et al,###,l,,09/05/2019 23:21:50,
649,2018-Tripathi et al,###,(,,09/05/2019 23:21:50,
650,2018-Tripathi et al,###,2,,09/05/2019 23:21:50,
651,2018-Tripathi et al,###,a t,,09/05/2019 23:21:50,
652,2018-Tripathi et al,###,l i,,09/05/2019 23:21:50,
653,2018-Tripathi et al,###,d e,,09/05/2019 23:21:50,
654,2018-Tripathi et al,###,. ),,09/05/2019 23:21:50,
655,2018-Tripathi et al,###,"0.5). Likewise, when standard laws and regulations were chosen as  a source, a signiﬁcant, two-tailed value was observed for analyses  of similar products ( p   0.037, r   0.234), showing a statistically  signiﬁcant linear relationship with a weak association. Since there  are strict guidelines to be followed when standard laws and reg ulations are the requirement source, analyses of similar products  will enable the startup to focus on strict guidelines to be included  in the existing product.  When business goals were selected as a requirement source,  analyses of similar products ( p   0.025, r   0.251), prototyping ( p   0.001, r   0.014, r   0.368), observation   0.274), and  dedicated brainstorming sessions ( p  a weak to moderate relationship. With respect to market trends,   0.042, r   0.228) indicated  analyses of similar products ( p   0.011, r   0.285), observation ( p  customers ( p   0.022, r   0.255), prototyping ( p   0.002, r   0.340) had the most statistically signif  0.016, r   0.269), and on-site  icant, two-tailed values with a weak to moderate association. In  contrast, when customers were selected as a requirement source,  there were statistically signiﬁcant, two-tailed values for observa tion ( p  0.267), with a weak association.   0.011, r   0.284) and on-site customers ( p   0.017, r  4.4. Requirement speciﬁcations  documentation process for collecting requirements, and they use  According to [P18], startups do not have necessarily have a clear  tools like physical or electronic boards for documenting these re quirements. However, startups with requirements involve follow ing strict guidelines need an accurate documentation process. The  authors in [P10] arrived at a similar conclusion; in this study,  the startup followed informal speciﬁcations and used ticket-based  tools, which contained user stories that described features in easy to-understand language. Physical tools, such as Post-it notes and  whiteboards, were also used to make product requirements visi ble to everyone. In [P8], the authors mentioned a startup that cre ated a document, called a list, to collect the relevant features and  time estimates given by the developer; the list was handled by  the project manager, who was also responsible for generating and  recording the features on the list. In [P4], the authors emphasized  that, to compare product features, documentation in a proper for tiple products, for example, documentation can help in handling  mat is essential. In situations where startups are working on mul these products. In contrast, [P22] highlighted that some startups  do not have to create requirement documents because of a strict  deadline to deliver the product to the market; therefore, their main  focus is implementing the product.  4.4.1. Requirement documentation  methods that were used during requirement collection; Table 10  In this case survey, we aimed to ﬁnd out the documentation  in the table, the most commonly used method was documentation  displays the frequency of methods used in the cases. As evident  with informal notes (37%, 29 cases). Examples of this method in clude the creation of tickets in a ticket-tracking tool (C13) and the  use of Google Drive for documentation (C29). The objective of us ing informal notes for documentation is improving learning con cerning the requirements (C71), and it can be used on multiple  levels of development (C12 and C66). The next most used approach  was recording requirements on a whiteboard or poster after a dis cussion (22%, 17 cases): For example, in (C29), the startup used a  whiteboard during their design meetings. Similarly, case C65 used  a whiteboard to record high-level user stories, and in case C67,  a surface similar to a Kanban board was used to document and  manage features. Documentation that is organized and kept up to  date is a method that was seen in 14 cases (18% of all cases). In  this regard, case C15 used backlog tools, such as TFS, to organize",,09/05/2019 23:21:50,
656,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
657,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
658,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
659,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
660,2018-Tripathi et al,###,( p,,09/05/2019 23:21:50,
661,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
662,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
663,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
664,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
665,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
666,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
667,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
668,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
669,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
670,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
671,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
672,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
673,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
674,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
675,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
676,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
677,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
678,2018-Tripathi et al,###,=,,09/05/2019 23:21:50,
679,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
680,2018-Tripathi et al,###,Fig. 8. Levels and types of documentation used for requirements.,,09/05/2019 23:21:50,
681,2018-Tripathi et al,###,"the documentation, whereas case C34 used Microsoft Word doc uments, which were managed by version control and stored in a  project management tool. Once development starts, requirements  into Jira. In case C36, Conﬂuence and Jira were used for documen in the Word document are broken down into stories and entered  tation, and in case C65, Trello was used, in which requirements  are stored as cards (written in the form of user stories). The use of  templates (8%, six cases) and formal speciﬁcations (3%, two cases)  were the least often observed methods, although a template was  used in case C5, and ISO-13485 steps were followed for project  documentation. Respondents from ﬁve cases mentioned that they  did not use any kind of documentation. For example, in case C45,  documentation was not considered important, as the startup was  small and held requirement validation as a priority.  4.4.2. Requirement documentation level  quirements were documented (shown in Fig. 8 ). In the ﬁgure, we  Another striking observation was the level at which the re can see that the majority of documentation occurred at the fea ture level (in 33 cases), followed by documentation at the function  level (in 15 cases). Interestingly, documentation was carried out  the least at the product (seven cases) and component (six cases)  levels. Notably (see the Fig. 8 ), documentation with informal notes  was done most frequently at the feature level (17 cases). Next, the",,09/05/2019 23:21:50,
682,2018-Tripathi et al,###,"most frequent use of the feature level occurred when the startup’s  documentation was organized and kept up to date (seven cases).  However, the use of a whiteboard was mostly at the function level  cases). Regarding product and component levels, the product level  (six cases), as was the case for well-organized documentation (four  mostly applied when documentation was done with informal notes  (four cases). The component level applied when information was  recorded on a whiteboard (two cases).  4.5. Requirement prioritization  portant to prioritize the requirements in terms of value. The ob Once documentation is created for the requirements, it is im The author in [P5] mentioned that startups work in highly uncer jective is to make the features that add value to the product ﬁrst.  tain conditions, and due to the scarcity of resources in a startup,  managing these changing requirements is not easy. Article [P29]  urged the importance of feature prioritization, which should be  done continuously, and stressed that prioritized features should  be implemented as quickly as possible, before other features. Fur thermore, [P8] argued that the startup project manager is respon sible for managing the requirements based on scenarios (i.e., ef fort estimates and priorities). A game plan should be followed to  manage the requirements and assign value to the features, as re",,09/05/2019 23:21:50,
683,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
684,2018-Tripathi et al,###,"ported in [P6]. In the startup case discussed in [P8], they created  a backlog for the features (handled by the project manager), and  the startup’s priorities were set based on the business value. How ever, in [P18], the startup created a layered prioritization scheme in  which the founders or senior managers determined the priorities  of a long-term plan. The authors in [P18] also pointed out that the  market has an effect on prioritization, and if a startup is customer  driven, then the customers set the priorities for product features.  4.5.1. Criteria for deciding which requirements to implement next  In terms of the criteria that are used to decide which fea tures should be implemented next ( Table 11 shows the frequency  of use for these criteria), it appears that the value to the cus tomer/product/company/shareholders is foremost (84%, 63 cases).  the feature (39%, 29 cases), while the effort (29%, 22 cases) and  The next most important aspect is the time required to implement  cost (29%, 22 cases) to implement are the least important criteria.  Values to customers, products, companies, and shareholders . Val ues to customers, products, companies and shareholders were the  about these values are as follows:  most-used criteria (they were used in 84% of the cases). Details  importance, and features that provided value to customers and  Customer value: Customers’ requirements were of utmost  markets were prioritized (C30). In [P32], customer value was de of those product attributes, attribute performances, and conse ﬁned as “a customer’s perceived preference for and evaluation  quences arising from use that facilitate (or block) achieving the  customer’s goals and purposes in use situations.” In C32, fea tures that had signiﬁcant effects on customers were considered.  In other cases, the startups’ objectives were to build to features  that made product use easier for customers (C37) and increase  numbers of customers (C9, C10). Article [P17] pointed out that, to  improve customer value, understanding how one’s company per ceives customer value, interviewing important customers, and re ceiving feedback on product features are important. Moreover, it  was pointed out that investors are interested in startups that de velop products with customer value. The authors in [P9] and [P28]  noted that various practices, such as customer development and  lean startup methods, can add customer value. As stated in [P28],  “These practices emphasize that startups should concentrate on pro ducing customer value and avoid wasteful activities, i.e., non-value  adding activities”;  tive was to ensure that users were loyal to their products and not  User value: Some startups prioritized user value. Their objec others (C7, C22). Another objective was to make applications eas ier to use and increase sales (C20, C21). For products in the game  industry, users’ preferences (C29) and encouraging users to engage  with products more (C32) were priorities;  Business value: This was considered in C3, C6, and C15, in  which prioritization was done according to business goals. Star tups’ objectives were to bring value to the company to reduce their  workloads, improve their operations, reduce their mistakes, and in crease their proﬁts (C59, C65). Article [P17] mentioned that 80%  of business value can be generated by 20% of software modules.",,09/05/2019 23:21:50,
685,2018-Tripathi et al,###,"Likewise, [P9] noted that creating products that provide businesses  with value by indulging users and stakeholders is a challenge;  Product value: In [P32], product value was described as fol lows: “Product value is related to the product price and it changes  depending on the competitive products. For C1 and C4, product  value was an important criterion in terms of improving products’  computational performance and evaluating products’ performance  in markets. Some startups aimed to have error-free products to  launch to users (C40).  tation time and when their teams were small and had limited abil Implementation time. A total of 29 cases considered implemen ities (C22). For some cases, time was considered during analyses of  features’ feasibility (C30), and speciﬁcally, the time it would take to  implement their most valuable features (C72). Some studies, such  the time it takes them to reach their markets; hence, they need to  as [P22], notes that, in their early stages, startups need to reduce  consider the time it will take to implement products.  Implementation effort and cost. A total of 22 cases (29.3%) con sidered implementation costs. In C2, a focus was placed on short sized features that quickly result in proﬁts (C38). In fact, in some  term costs to provide competitive features. However, C38 empha cases, urgency and cost were considered more than other con straints were (C66). Similarly, in C9, implementation effort was  considered in terms of technical dependency, and in (C22), which  involved a startup that had a small team with limited abilities, ef fort was also considered. This was considered by startups so they  could be realistic about feature implementation (C32).  4.5.2. Changing requirements management  One observation was how startups managed changing require ments. Several aspects were considered during such management;  they are discussed below.  Increments. Incrementally working on projects was considered  beneﬁcial in terms of changing requirements management. For ex ample, C2 worked in increments and avoided planning details in  its initial stages. Doing so allowed it (and other startups) to use  adaptable processes (C15, C47). Especially, using Scrum, with its  practices like Sprint, helped many startups manage requirements  (C35, C42). For example, Sprint was used retrospectively by C70  to improve users’ feedback and manage product requirements. In  addition, C17 used iterations to develop products due to contract  requirements, according to which, customers could make changes  two developments ahead.  Use-case updates. Some cases mentioned that they continuously  updated documents to manage their requirements. For example, C3  updated use cases; C9 discussed the effects of changing require ments, then made changes as required. Similarly, C44 regularly re viewed documents and worked to keep them updated; this was  also done by C57 and C69.  age requirements and update documents. For example, C4 had reg Regular meetings. A few startups held regular meetings to man ular meetings to review product backlogs. Similarly, C20’s employ ees, developer, product manager, CTO, and CEO met in person on",,09/05/2019 23:21:50,
686,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
687,2018-Tripathi et al,###,"short notice to discuss required changes. Cases C32 and C37 held  management meetings for updating documents.  Some startups did not have speciﬁc processes to manage re quirement changes, but they were quite ﬂexible in their ap proaches (C21 and C7). However, some were not; C22 had a ﬁxed  approach, as its requirements were mostly ﬁxed. In addition, C77  did not typically need to adapt to requirement changes, as the or ganization’s team was small.  4.6. Requirement validation  important RE process. Requirements can be tested regardless of  For startups, [P18] noted that requirement validation is an  whether customers’ and users’ needs are included. MVP validation  can assist development teams in continuously learning about mar kets and help management teams in decision making regarding  the business values of products [G3]. The authors in [P33] noted  that validation is important in reducing uncertainties and prob lems. Moreover, validation can help with checking assumptions,  limiting unnecessary resources used during product development,  interacting with users and customers, and pivoting [G27].  4.6.1. Validation methods  The frequencies of the validation methods startups used for re quirements are shown in Table 12 . Internal reviews and prototypes  were the most common (used in 58%, or 42, of the cases). The  second most common was prototype demonstrations to customers  customer interviews (used in 43%, or 31, of the cases). The fourth  (used in 49%, or 35, of the cases), and the third most common was  and ﬁfth most common methods were customer surveys and A/B  tests (used in 29% and 26%, or 21 and 19, of the cases, respec tively).  to customers were used to validate product types (C2). For exam Prototype demonstrations to customers. Prototype demonstrations  ple, C25 installed applications in front of customers for demonstra tions and asked customers’ opinions about them. Some startups’  main objective was to receive customer feedback (C23).  uating products’ behaviors and technical risks. The same beneﬁt  As [G24] mentioned, demonstrations helped startups in eval was reported by [G35]; product feasibility can be evaluated with  demonstrations to customers. In fact, this method is useful for B2B  ﬁrms with limited numbers of customers. However, actual proto types (not just screenshots) need to be shown to customers so  that reliable customer feedback can be incorporated. In some star tups’ initial stages, prototypes’ limited functionalities were demon strated to customers (C38). As [G36] noted, mockup seven with  only a few features can allow customers to provide feedback. Of ten, a startup’s objective is to test which features are appealing and  useful to potential users (C50). However, [G21] found a limitation  with prototype demonstration, as it cannot be used at enterprise  levels.  Internal reviews and prototypes. In [G24], it was pointed out  that internal reviews and prototypes can help when startups have",,09/05/2019 23:21:50,
688,2018-Tripathi et al,###,"multiple requirements. Furthermore, it can be beneﬁcial if proto types are evaluated early and regularly, which can be used as tools  for team learning [G7]. Case C10 made the same observation: The  startup used prototypes to receive team feedback. Moreover, some  startups, such as C2 and C4, mentioned that they validated proto types internally, and this helped them determine risks and imple mentation costs. Others implemented internal reviews and proto types before conducting A/B tests (C32). Similarly, as noted by [P6],  development teams can give prototype demonstrations for man agement teams and work closely with such teams to gather instan taneous feedback. Case C45 quickly validated requirements without  expending unnecessary effort on documents by using mockups.  Customer interviews and surveys. In [G34] and [G3], it was men tioned that customer interviews are crucial because they provide  startups with necessary knowledge for business improvements, es pecially during the early stages. In addition, discussions can be  used to test product functionality (C10). Startups’ main objectives  are to gather feedback (C12) and consider directions for further im provement (C22).  viewed during prototype tests (C29). Interviews help startups in  Concerning game development, game players are often inter understanding the behaviors of their customers and users (C71).  The authors in [P17] noted that interviews are suitable methods  for measuring customers’ perceptions of value. However, with re spect to customer surveys, [G3] stated that simply conducting in terviews is not suﬃcient for understanding and solving problems.  It is also important to quantify and measure surveys by collect to check user engagement and to receive feedback using an online  ing various data points. For example, C2 launched an online survey  NPS tool; however, C34 only sent a survey to customers to receive  product feedback.  A/B testing. The authors in [G11] pointed out that one bene eral selections are available to improve products. Accordingly, C2  ﬁt of A/B tests is determining which options are best when sev used such tests to validate hypotheses with Google Analytics. Sim ilarly, C4 and C13 used A/B tests for validating products before cus tomers examined features and evaluating technical changes. A/B  interviews. Case C50 analyzed potential users and products’ aes tests were also conducted by C32, but alongside on-site customer  thetics with A/B tests. Another beneﬁt of A/B tests, as [P2] noted, is  that development-team projects can be examined by small groups  of users to evaluate whether products perform as expected.  5. Discussion  practitioners and academics, and validity of the study.  This section discusses the results, implications of the results for  5.1. Answers to the research questions  create innovative products. In software engineering, RE is impor As mentioned above, software startups have the potential to  tant for success in software development. Therefore, it is impor",,09/05/2019 23:21:50,
689,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
690,2018-Tripathi et al,###,"tant for startups’ product development, but comprehensive stud ies on RE in software startups are limited. To address this gap,  research questions ( Table 1 ) were created, and an MLR and case  survey were conducted. These approaches allowed the researchers  to assess extant studies on RE in software startups to address this  study’s research questions, as discussed below.  5.1.1. Answer to RQ1 (requirement sources)  The ﬁrst research question aimed to discover what sources are  used by software startups to collect requirements for products or  services. From the MLR, it was found that elicitation processes are  important in terms of stakeholder collaborations, and they often  depend on the types of targets (either customers or users) star tups set for products (see [P18], [P8], and [P26]). The results of  the case survey revealed that internal sources are the most used  sources for gathering requirements (they were used in 89% of the  cases). Apart from this, potential and existing customers (used in  74% of the cases) and analyses of similar products (used in 70% of  the cases) are other frequently used sources of requirements.  Internal sources are often employed because, during the ini tial stages of development, customers and users of products are  unknown; hence, startups’ best choice is collecting requirements  from internal sources by inventing or brainstorming. Furthermore,  concerning sources identiﬁed and selected during decision pro cesses, most sources emerge via in-house decisions or using staff during internal decisions or when building on past experiences in  members’ experiences with similar product domains. Therefore,  similar product development domains, startups favor internal re sources, potential and existing customers, and analyses of similar  products.  5.1.2. Answer to RQ2 (elicitation methods)  One objective of the study (in the second research question)  was identifying elicitation methods startups use to collect require ments from selected sources. The data in Table 8 show that analyz ing similar products (done in 68.8% of the cases), conducting ded icated brainstorming session (done in 65% of the cases), and con ducting customer interviews (done in 60% of the cases) are signiﬁ cant elicitation methods used to extract requirements. These meth ods are employed in different ways. For example, analyses of sim ilar products are used to search for information about how certain  features of rival products are developed, while dedicated brain storming sessions are used to experiment with different products  and elicit innovative ideas from participants. In addition, customer  interviews are used to conﬁrm which features meet customers’ ex pectations. In some cases, the above elicitation methods were ap plied systematically, whereas in others, ad hoc approaches were  employed to determine the requirements.  5.1.3. Answer to RQ3 (requirements documentation)  The third question was, “How are requirements documented in  software startups?” The case survey results ( Table 10 ) showed that  many startups (37% of the cases) had internal documents in the  form of informal notes, that is, tickets formed in ticket tracking and  other tools, such as Google Drive. Another widely used technique  (22% of the cases) for documentation is drawing on whiteboards  and posters. Whiteboards are used to draw high-level user stories,  write, and manage features. For example, some studies ([P18] and  [P10]) stated that startups do not have clear documentation pro cesses and use various tools, such as physical and electronic boards  with sticky notes, to document requirements and make product re quirements visible to all staff members. It should be noted that  this study also found that many startups document requirements  at the feature and function levels (33 and 15 of the cases did so,  respectively).",,09/05/2019 23:21:50,
691,2018-Tripathi et al,###,"5.1.4. Answer to RQ4 (requirements prioritization)  tion and management in software startups. From the case survey,  The fourth research question was about requirement prioritiza in terms of the criteria used to decide which requirements should  be implemented in the future, it was found in most of the star tups (84% of the cases) that values to customers, products, com panies, and shareholders were given the highest priority regard ing feature implementation ( Table 11 ). Moreover, to manage re quirements, most startups used incremental work processes. Some  studies ([P8] and [P6]) stated that requirements are prioritized and  managed using scenarios (effort and priority estimates) and plan ning games.  5.1.5. Answer to RQ5 (requirements validation)  By analyzing the empirical data ( Table 12 ), it was found that in The ﬁnal research question was about requirement validation.  ternal reviews of prototypes are employed by most startups (58%  of the cases) to validate product requirements. Such reviews are  used before products are launched to customers to ensure there  are no unknown risks or costs before implementing the products.  Demonstrations to customers (used in 49% of the cases) and cus tomer interviews (used in 43% of the cases) are the secondand  third-most common methods used for validation. Product demon strations conﬁrm customers’ and users’ opinions and increase the  product segments. Customer interviews validate products’ func tionality and collect customer feedback. In fact, in some articles  ([P18] and [P33]), it was noted that requirement validation is an  important process in terms of reducing uncertainties and unknown  problems, improving interactions with users and customers, and  building support [P27].  5.2. Implications for research and practice  MLR was used; with its results, researchers and practitioners can  To ensure that this study’s results are useful for academics, the  ture) and results that were (some used empirical methods). More consider both viewpoints that were not peer reviewed (gray litera over, researchers can use the ﬁndings by considering the contri butions and relevance of extant literature on the topic ( Fig. 5 ),  which indicates that rigorous empirical studies fully relevant to RE  required.  in software startups is limited, and more research on the topic is  In terms of practice, the results can be used in ﬁve key ways.  First, gray literature was employed to discover practitioners’ points  of view and thoughts concerning requirement gathering. Practi tioners interested in extant literature on the topic can see the in formation given in Table 4 . Second, the data collected from the  case survey were from different regions around the globe. There fore, the results and their applicability to the software startup con text are credible, and startups that are developing software-based  products or services can use the results during their requirement  gathering processes. Third, this study focused on ﬁve main aspects,  as follows: requirement sources, elicitation methods, requirement  documents, requirement prioritization and management, and re quirement validation. Data on these factors can be used by soft ware startup personnel to improve the requirements. Fourth, prac titioners can use the cases in Table 5 to analyze characteristics  related to environments. Finally, the requirement processes elabo rated in the results section can provide the following ﬁve beneﬁts:  • The results regarding requirement sources ( Table 6 ) can help  practitioners know which sources can be suitable in speciﬁc  contexts;  • The results regarding elicitation methods ( Table 8 ) can be uti lized by practitioners to identify and apply certain elicitation  methods to speciﬁc settings;",,09/05/2019 23:21:50,
692,2018-Tripathi et al,###,,,09/05/2019 23:21:50,
693,2018-Tripathi et al,###,"• The data regarding documentation methods ( Table 10 ) can as sist software startup personnel in selecting suitable documen tation techniques;  • The ﬁndings regarding requirement prioritization and manage ment ( Table 11 and Section 4.5.2) can be used by practitioners  based on speciﬁc situations; and  • The data regarding validation methods ( Table 12 ) can be used  by startup employees to validate requirements.  5.3. Key contributions to the literature  as ( Paternoster et al., 2014; Klotins et al., 2015 ), have conducted  In Section 2.3 , we highlighted that only limited studies, such  literature reviews and discussed some aspects of RE in startups.  Paternoster et al. (2014) mentioned that RE in software startups,  especially in terms of eliciting the description and managing the  requirements, is challenging. They also pointed out that customers  and users are unknown, and requirements are often market driven.  Furthermore, requirement speciﬁcation is challenging, and require ments often change rapidly. Similarly, Klotins et al. (2015) men tioned that requirement engineering in the research is still lacking,  and therefore, knowledge on the topic is limited.  can state that our work contributes to the literature in the fol Comparing the two studies mentioned above with ours, we  lowing ways: The results from our research support the view of  Klotins et al. (2015) that research on RE is still in the early stage,  since we found only two research articles that had full perti nence to the topic. We also observed that the practices used dur ing the RE phases are often based on the context and are not  clearly deﬁned. Moreover, we found that, if customers and users  are unknown, requirements are captured through brainstorming  and analyses of similar products.  cussed RE in software startups through empirical means.  Studies like Melegati et al. (2016) and Gralha et al. (2018) dis Melegati et al. (2016) highlighted that the product team and  business model inﬂuence elicitation and ideas coming from all the  personnel. In terms of documentation, there are no clear docu mentation processes, but the uses of physical or electronic boards  and project management tools (in the large team) are common.  Similarly, prioritization is affected by the founders, market, and  market driven), customer (customer driven), and experimentation  product team. Validation depends on the market (the product is  (user driven). Similarly, Gralha et al. (2018) mentioned that star tups do not follow proper RE. From the data, they observed that  most of the recorded practices take place at a basic level, avoiding  ment validation. A product is developed in an iterative manner,  documentation and using earlier experience regarding the require and it is improved based on the customer feedback, employer’s  experience, and market need. However, these researchers also  pointed out that, as a company matures, requirement practices  elicitation and documentation.  also evolve, where customers are given more preference during  Concerning the above studies, the ﬁndings from our study  support the views mentioned in Melegati et al. (2016) and  Gralha et al. (2018) that there are no strict RE phases. The elicita (highlighted similar in Melegati et al. (2016) ) in terms of collect tion process is inﬂuenced by the internal members of the startups  ing the requirements through internal sources and brainstorming  sessions. Furthermore, in the documentation, a similar observation  was made in our study, as most of the documentation was carried  posters. Regarding the prioritization, most of the primary priori out at basic level via informal notes or the use of whiteboards or  tization was affected in terms of bringing value to the customer,  product, company, or shareholders. Finally, validation is performed  through internal reviews, prototyping, or prototype demonstration  to the customers.",,09/05/2019 23:21:50,
