id,arquivo,tipo,txtorigem,txttranslate,datahoracarga,datahoratranslate
187,2018-Berg et al,###,"Karlsson, L., Dahlstedt, och Dag, J.N., Regnell, B., Persson, A., 2002. Challenges in market-driven requirements engineering-an industrial interview study. Proceedings of the Eighth International Workshop on Requirements Engineering: Foundation for Software Quality. Kautz, K., 2000. Improvement in very small enterprisese: does it pay oﬀ. Softw. Process Improv. Pr 226 (1988), 209–226. Keil, M., Carmel, E., 1995. Customer-developer links in software development. Commun ACM 38 (5), 33–44. Kitchenham, B., 2004. Procedures for performing systematic reviews. Keele UK Keele Univ. 33 (2004), 1–26. Klotins, E., Unterkalmsteiner, M., Gorschek, T., 2015. Software engineering knowledge areas in startup companies: a mapping study. vol. 210 of lecture notes in business information processing. pp. 245–257. http://dx.doi.org/10.1007/978-3-319-195933_22. Klotins, E., Unterkalmsteiner, M., Gorschek, T., 2018. Software engineering in start-up companies: an analysis of 88 experience reports. Emp. Softw. Eng. 23, 1–35. Kuhrmann, M., Münch, J., Richardson, I., Rausch, A., Zhang, H., 2016. Managing Software Process Evolution: Traditional, Agile and Beyond-How to Handle Process Change. Springer. Kuvinka, K., 2011. Scrum and the single writer. Proceedings of Technical Communication Summit. pp. 18–19. Lai, S.-l., 2010. Chinese entrepreneurship in the internet age: lessons from alibaba. com. World Acad. Sci. Eng. Technol. 72, 405–411. Laporte, C.Y., O’Connor, R.V., 2016. Implementing process improvement in very small enterprises with iso/iec 29110: a multiple case study analysis. Proceedings of the 10th International Conference on the Quality of Information and Communications Technology (QUATIC). IEEE, pp. 125–130. Laporte, C.Y., O’Connor, R.V., Ieee, 2014. Systems and software engineering standards for very small entities: implementation and initial results. Proceedings of the 9th International Conference on the Quality of Information and Communications Technology (QUATIC). pp. 38–47. http://dx.doi.org/10.1109/quatic.2014.12. Laporte, C.Y., O’Connor, R.V., Paucar, L.H.G., 2015. Software engineering standards and guides for very small entities: Implementation in two start-ups. In: Evaluation of Novel Approaches to Software Engineering (ENASE), 2015 International Conference on. IEEE. pp. 5–15. Marks, G., O’Connor, R.V., Clarke, P.M., 2017. The impact of situational context on the software development process a case study of a highly innovative start-up organization. In: International Conference on Software Process Improvement and Capability Determination. Springer, Cham. 770. pp. 455–466. http://dx.doi.org/10.1007/9783-319-67383-7_33. Marmer, M., Herrmann, B.L., Dogrultan, E., Berman, R., Eesley, C., Blank, S., 2011. Startup Genome Report Extra: Premature Scaling. Startup Genome. 10. Maurya, A., 2012. Running Lean: Iterate from Plan a to a Plan thatWorks. O’ReillyMedia, Inc. McConnell, S. 2007. Technical Debt. 10x software development. Blog]. Available at: http://blogs.construx.com/blogs/stevemcc/archive/2007/11/01/technical-debt-2. aspx. Access date: 2018-05-28. Nguven-Duc, A., Dahle, Y., Steinert, M., Abrahamsson, P., 2017. Towards understanding startup product development as eﬀectual entrepreneurial behaviors. Proceedings of the International Conference on Product-Focused Software Process Improvement. Springer, pp. 265–279. Nguyen-Duc, A., Abrahamsson, P., 2016. Minimum viable product or multiple facet product? the role of mvp in software startups. Proceedings of the International Conference on Agile Software Development. Springer, pp. 118–130. Nguyen-Duc, A., Cruzes, D.S., Conradi, R., 2015a. The impact of global dispersion on coordination, team performance and software quality–a systematic literature review. Inf. Softw. Technol. 57, 277–294. Nguyen-Duc, A., Seppanen, P., Abrahamsson, P., 2015b. Hunter-gatherer cycle: A conceptual model of the evolution of software startups. Proceedings of the International Conference on Software and Systems Process, ICSSP. Association for Computing Machinery, pp. 199–203. http://dx.doi.org/10.1145/2785592.2795368. Nguyen-Duc, A., Shah, S.M.A., Ambrahamsson, P., 2016. Towards an early stage software startups evolution model. Proceedings of the 42th Euromicro Conference on Software Engineering and Advanced Applications (SEAA). IEEE, pp. 120–127. Nguyen-Duc, A., Wang, X., Abrahamsson, P., 2017. What inﬂuences the speed of prototyping? an empirical investigation of twenty software startups. Proceedings of the International Conference on Agile Software Development. Springer, pp. 20–36. Oates, B.J., 2005. Researching Information Systems and Computing. Sage. Pantiuchina, J., Mondini, M., Khanna, D.,Wang, X., Abrahamsson, P., 2017. Are software startups applying agile practices? the state of the practice from a large survey. Proceedings of the 18th International Conference on Agile Software Development, XP. Springer Verlag, pp. 167–183. http://dx.doi.org/10.1007/978-3-319-576336_11. Paternoster, N., Giardino, C., Unterkalmsteiner, M., Gorschek, T., Abrahamsson, P., 2014. Software development in startup companies: a systematic mapping study. Inf. Softw. Technol. 56 (10). 1200–18. 10.1016/j.infsof.2014.04.014. Petersen, K., Feldt, R., Mujtaba, S., Mattsson, M., 2008. Systematic mapping studies in software engineering. Proceedings of the EASE. 8. pp. 68–77. Pompermaier, L., Chanin, R., Sales, A., Fraga, K., Prikladnicki, R., 2017. An empirical study on software engineering and software startups: ﬁndings from cases in an innovation ecosystem. Proceedings of the 29th International Conference on Software Engineering and Knowledge Engineering, SEKE. Knowledge Systems Institute Graduate School, pp. 48–51. http://dx.doi.org/10.18293/SEKE2017-115. Raﬁq, U., Bajwa, S.S., Xiaofeng,W., Lunesu, I., 2017. Requirements elicitation techniques applied in software startups. Proceedings of the 43rd Euromicro Conference on Software Engineering and Advanced Applications (SEAA). IEEE Computer Society.",,09/05/2019 23:21:50,
188,2018-Berg et al,###,273,,09/05/2019 23:21:50,
189,2018-Berg et al,###,,,09/05/2019 23:21:50,
190,2018-Berg et al,###,"141–4. 10.1109/SEAA.2017.73. Ries, E., 2011. The Lean Startup: How Today’s Entrepreneurs use Contestant Innovation to Create Radically Successful Businesses. Crown Books. Sarasvathy, S.D., 2001. Causation and eﬀectuation: toward a theoretical shift from economic inevitability to entrepreneurial contingency. Acad. Manag. Rev. 26 (2), 243–263. Shakir, S., Nørbjerg, J., 2013. It project management in very small software companies: a case of pakistan. Proceedings of the Americas Conference on Information Systems. pp. 1–8. Shaw, M., 2003. Writing good software engineering research papers. Proceedings of the 25th International Conference on Software Engineering. IEEE, pp. 726–736. Shull, F., Singer, J., Sjøberg, D.I., 2007. Guide to Advanced Empirical Software Engineering. Springer. Souza, R., Malta, K., Almeida, E.S.D., 2017. Software engineering in startups: A single embedded case study. Proceedings of the 1st IEEE/ACM International Workshop on Software Engineering for Startups, SoftStart. Institute of Electrical and Electronics Engineers Inc., pp. 17–23. http://dx.doi.org/10.1109/SoftStart.2017.2. Stanﬁll, R., Astleford, T., 2007. Improving entrepreneurship team performance through market feasibility analysis, early identiﬁcation of technical requirements, and intellectual property support. Proceedings of the American Society for Engineering Education Annual Conference & Exposition. Sutton Jr, S.M., 2000. Role of process in a software start-up. IEEE Softw. 17 (4), 33–39. http://dx.doi.org/10.1109/52.854066. Sánchez-Gordón, M.-L., O’Connor, R.V., 2016. Understanding the gap between software process practices and actual practice in very small companies. Softw. Q. J. 24 (3), 549–570. Tanabian, M., ZahirAzami, B., 2005. Building high-performance team through eﬀective job design for an early stage software start-up. Proceedings of the IEEE International Engineering Management Conference. IEEE, pp. 789–792. Terho, H., Suonsyrja, S., Systa, K., 2016. The developers dilemma: Perfect product development or fast business validation? Proceedings of the 17th International Conference on Product-Focused Software Process Improvement, PROFES. Springer Verlag, pp. 571–579. http://dx.doi.org/10.1007/978-3-319-49094-6_42. Tripathi, N., Annanpera, E., Oivo, M., Liukkunen, K., 2016. Exploring processes in small software companies: a systematic review. In: International Conference on Software Process Improvement and Capability Determination. Springer, Cham. pp. 150–165. http://dx.doi.org/10.1007/978-3-319-38980-6_12. Unterkalmsteiner, M., Abrahamsson, P., Wang, X.F., Anh, N.D., Shah, S., Bajwa, S.S., Baltes, G.H., Conboy, K., Cullina, E., Dennehy, D., Edison, H., Fernandez-Sanchez, C., Garbajosa, J., Gorschek, T., Klotins, E., Hokkanen, L., Kon, F., Lunesu, I., Marchesi, M., Morgan, L., Oivo, M., Selig, C., Seppanen, P., Sweetman, R., Tyrvainen, P., Ungerer, C., Yague, A., 2016. Software startups a research agenda. E Inf. Softw. Eng. J. 10 (1), 89–123. http://dx.doi.org/10.5277/e-Inf160105. Wasserman, A.I., 2016. Low Ceremony Processes for Short Lifecycle Projects. Managing Software Process Evolution. Springer, pp. 1–13. Wohlin, C., 2014. Guidelines for snowballing in systematic literature studies and a",,09/05/2019 23:21:50,
191,2018-Berg et al,###,"replication in software engineering. Proceedings of the 18th International Conference on Evaluation and Assessment in Software Engineering. ACM, pp. 38. Womack, J.P., Jones, D.T., Roos, D., 1990. Machine that changed the world. Simon and Schuster. Yau, A., Murphy, C., 2013. Is a rigorous agile methodology the best development strategy for small scale tech startups?. Yli-Huumo, J., Rissanen, T., Maglyas, A., Smolander, K., Sainio, L.-M., 2015. The relationship between business model experimentation and technical debt. Proceedings of the 6th International Conference on Software Business, ICSOB. Springer Verlag, pp. 17–29. http://dx.doi.org/10.1007/978-3-319-19593-3_2. Yoﬃe, D.B., Cusumano, M.A., 1999. Building a company on internet time: lessons from netscape. Calif. Manage Rev. 41 (3), 8–28. Zhou, X., Jin, Y., Zhang, H., Li, S., Huang, X., 2016. A map of threats to validity of systematic literature reviews in software engineering. Proceedings of the 23rd AsiaPaciﬁc Software Engineering Conference (APSEC). IEEE, pp. 153–160.",,09/05/2019 23:21:50,
192,2018-Berg et al,###,Vebjørn Berg M.Sc. in Computer Science at NTNU: Norwegian University of Science and Technology.,,09/05/2019 23:21:50,
193,2018-Berg et al,###,Jørgen Birkeland M.Sc. in Computer Science at NTNU: Norwegian University of Science and Technology.,,09/05/2019 23:21:50,
194,2018-Berg et al,###,"Anh Nguyen-Duc is a Associate Professor at the Department of Business and IT, University of Southeast Norway. His research interests include Empirical Software Engineering, Data Mining, Software Startups Research and Cybersecurity. Ilias O. Pappas is a Marie Skłodowska-Curie Fellow at the Department of Computer Science, NTNU, Norway. His teaching and research activities focus on the areas of social innovation and entrepreneurship, strategic university–industry R&D partnerships, and internet marketing and information technology adoption. He has been a Guest Editor for the journals Information & Management and Information Systems and e-Business Management. He has published articles in peer-reviewed journals and conferences including Journal of Business Research, European Journal of Marketing, Computers in Human Behavior, Psychology & Marketing, and Information & Management. He is also a recipient of an ERCIM fellowship.",,09/05/2019 23:21:50,
195,2018-Berg et al,###,"Letizia Jaccheri (Ph.D. from Politecnico di Torino, Italy) is Professor at the Department of Computer and Information Science, NTNU, Norway. Jaccheri’s research is on: software engineering; entertainment computing; computational creativity; ICT-enabled social innovation. She has published more than 100 papers in International conferences and journals. She has been teaching courses in software engineering at various levels since 1994. She has supervised PhD students, post doctoral students and acted as opponent for national and international defences.",,09/05/2019 23:21:50,
196,2018-Berg et al,###,274,,09/05/2019 23:21:50,
197,2018-Berg et al,###,,,09/05/2019 23:21:50,
